age,workclass,educationyears,maritalstatus,occupation,relationship,race,sex,hoursperweek,incomeUSD
50,5,13,5,13,1,5,2,40,120661
54,6,9,6,5,1,5,2,36,178978
37,5,7,5,4,2,5,2,40,38902
59,7,13,7,13,1,5,2,55,95860
17,5,6,5,13,4,3,1,24,47608
65,1,7,1,1,1,5,2,40,43504
56,7,9,7,2,5,5,1,40,176281
57,5,9,5,9,2,5,2,38,48610
33,5,6,5,9,4,3,2,20,31329
41,7,14,7,4,1,5,2,65,41022
45,5,13,5,9,4,2,1,40,27318
50,5,9,5,13,1,5,2,48,48552
18,5,9,5,13,3,5,2,25,26515
19,5,10,5,2,4,5,1,20,21462
26,5,10,5,11,6,2,1,40,31816
61,1,12,1,1,1,5,2,2,76699
67,1,7,1,1,1,5,2,40,22734
41,5,10,5,11,1,5,2,40,128897
29,5,9,5,4,2,5,2,50,46249
27,5,10,5,4,2,3,2,40,37630
35,5,9,5,2,5,5,1,38,49026
37,5,13,5,4,2,5,2,90,128349
22,5,7,5,2,2,5,2,40,47978
25,5,6,5,10,4,5,1,24,47738
26,5,9,5,13,1,5,2,50,32005
27,3,9,3,12,4,5,2,40,21063
26,5,13,5,2,2,5,2,65,43785
51,5,9,5,4,1,5,2,40,41474
45,5,9,5,5,1,2,2,40,104886
60,5,9,5,13,1,5,2,40,28506
35,5,10,5,5,1,5,2,55,66734
24,5,9,5,8,4,5,2,40,48199
40,3,9,3,4,4,5,1,40,25147
69,1,9,1,1,2,5,1,20,22199
44,5,13,5,11,1,3,2,50,62350
65,5,9,5,5,3,5,1,50,38922
52,6,10,6,2,6,5,1,40,152174
38,5,9,5,4,5,5,1,35,47607
18,5,7,5,13,4,5,1,49,41058
24,5,11,5,8,4,5,2,40,41339
52,5,10,5,5,1,5,2,60,40494
21,5,9,5,8,2,5,2,44,33075
67,7,16,7,13,1,5,2,40,159011
64,7,10,7,4,2,5,1,8,43136
25,5,10,5,5,4,3,2,40,39131
34,2,14,2,2,1,5,2,50,54803
39,7,9,7,6,1,5,2,50,21729
26,5,9,5,7,4,5,2,52,27320
19,5,6,5,6,4,5,2,25,43656
35,5,9,5,5,1,5,2,50,181770
26,5,14,5,11,2,5,1,40,22219
38,5,9,5,9,4,5,2,35,35955
45,5,10,5,8,1,5,2,65,22140
18,5,7,5,9,5,5,1,28,41665
51,5,10,5,2,2,5,1,63,47845
36,5,9,5,9,5,3,1,28,22580
18,5,10,5,9,4,5,1,16,43448
37,3,11,3,12,2,5,2,40,38699
37,5,13,5,5,1,5,2,60,51645
39,2,9,2,2,6,5,1,40,99226
21,5,10,5,9,4,5,2,40,25683
46,8,16,8,11,1,5,2,45,193555
33,5,9,5,13,2,5,1,35,43177
23,5,13,5,2,5,3,1,40,25091
52,7,9,7,13,5,3,2,40,47458
28,5,9,5,2,4,5,1,40,22846
23,8,10,8,11,2,5,2,40,39709
48,6,10,6,5,1,5,2,40,94109
17,5,7,5,13,4,5,1,20,22683
22,7,10,7,11,4,5,1,3,36685
26,5,9,5,2,4,2,2,80,188155
40,5,9,5,4,1,5,2,40,42118
90,5,6,5,5,1,5,2,40,48587
28,5,9,5,13,4,5,1,40,27486
44,5,9,5,15,1,5,2,40,47118
29,5,13,5,9,1,5,2,42,68608
45,5,11,5,5,1,5,2,50,68106
43,5,9,5,8,1,3,2,40,193802
17,1,6,1,1,4,5,2,8,29228
49,2,13,2,5,1,5,2,40,105096
27,5,13,5,14,4,5,2,50,48549
60,7,9,7,4,5,5,1,40,40254
33,5,9,5,8,6,4,1,40,48140
53,7,6,7,4,1,5,2,50,198585
19,5,10,5,13,2,5,2,40,22294
28,7,9,7,6,2,5,2,40,29088
22,5,12,5,7,4,5,2,20,33059
48,7,9,7,15,1,5,2,60,45882
76,1,6,1,1,1,5,2,40,40938
19,5,10,5,9,4,5,1,25,36059
28,5,11,5,9,3,5,1,40,31220
58,5,10,5,13,1,3,2,40,40375
19,7,10,7,4,4,5,1,25,23170
37,1,9,1,1,2,2,1,42,33861
22,5,10,5,4,4,5,2,40,38258
52,7,15,7,11,1,5,2,50,63227
31,5,13,5,8,1,5,2,50,25722
50,7,16,7,11,1,5,2,40,42354
62,5,9,5,4,5,5,2,40,22579
26,5,13,5,11,2,5,2,50,41620
64,8,9,8,2,2,5,1,24,43988
38,5,10,5,4,1,5,2,40,38887
44,5,15,5,11,1,5,2,80,87931
28,7,9,7,5,2,5,1,40,46043
19,5,9,5,9,4,5,1,52,33784
39,5,9,5,8,2,5,1,10,32653
50,5,6,5,4,1,5,2,40,89346
39,6,14,6,11,6,5,1,40,120725
36,5,13,5,14,4,5,2,40,44146
39,5,11,5,7,1,5,2,49,28261
51,6,12,6,13,2,5,1,25,42874
28,5,9,5,9,4,5,1,32,44882
57,7,15,7,11,1,5,2,30,150668
40,3,15,3,11,4,3,1,40,29976
27,5,10,5,13,5,5,1,40,44231
32,5,10,5,13,4,5,2,60,42382
49,8,9,8,5,5,5,1,44,34016
34,7,6,7,9,4,5,1,40,40744
24,5,9,5,8,4,5,2,40,34181
54,5,4,5,8,2,5,2,40,41765
52,5,8,5,4,1,5,2,45,49466
43,5,7,5,7,6,5,1,25,39115
84,1,3,1,1,2,5,2,15,48456
79,1,12,1,1,6,5,1,2,137593
35,5,10,5,8,1,5,2,46,25214
56,5,9,5,15,2,5,2,30,45206
30,5,9,5,4,2,5,2,40,41054
54,5,9,5,9,5,5,1,40,45867
35,5,13,5,13,2,2,2,50,48630
32,5,10,5,2,4,3,1,40,24465
44,6,13,6,5,1,5,2,60,123508
32,5,9,5,9,3,5,1,10,21066
60,5,8,5,2,1,5,2,40,20073
40,5,10,5,9,2,5,2,45,32362
50,5,4,5,8,1,3,2,40,49437
58,5,5,5,7,1,5,2,50,63784
41,5,9,5,4,1,5,2,45,122056
28,5,9,5,13,1,5,2,40,178827
53,5,9,5,2,3,5,2,35,32734
71,1,10,1,1,1,5,2,40,130583
17,1,5,1,1,4,5,1,25,26656
45,5,9,5,13,2,5,1,40,32611
23,5,9,5,7,4,5,1,30,20753
25,5,10,5,13,1,5,2,50,25941
40,7,10,7,4,2,5,2,35,193806
28,5,13,5,5,2,5,1,60,21388
27,5,8,5,15,2,5,2,40,24218
19,3,10,3,2,4,5,2,15,45222
24,5,9,5,7,4,3,2,25,41542
38,5,13,5,11,5,5,2,40,34960
24,8,14,8,2,2,3,1,40,41271
18,5,7,5,9,4,3,2,7,37146
58,5,9,5,5,5,5,1,40,31149
35,5,14,5,11,4,5,2,44,146282
43,5,5,5,8,2,5,1,20,28106
45,5,9,5,8,1,3,2,35,41842
24,5,9,5,13,1,5,2,40,35026
63,5,5,5,6,1,3,2,40,33808
40,5,5,5,8,1,5,2,40,49316
21,5,13,5,9,3,5,2,20,39051
20,8,10,8,9,1,5,2,40,31904
42,5,9,5,8,6,5,1,40,102041
49,1,10,1,1,1,5,2,20,72530
47,2,9,2,4,1,5,2,40,40364
48,6,9,6,4,1,5,2,36,44793
61,5,4,5,15,1,5,2,40,45574
23,1,12,1,1,1,5,2,40,20632
35,8,13,8,5,1,5,2,40,176362
46,5,10,5,6,6,5,1,20,42156
18,5,8,5,9,4,5,2,25,32273
28,7,13,7,11,2,5,2,50,61615
62,1,13,1,1,1,5,2,4,35542
20,5,9,5,9,4,5,1,20,25711
28,5,9,5,15,1,5,2,40,21297
57,5,9,5,13,1,5,2,40,40460
56,5,4,5,4,1,5,2,40,47229
33,5,9,5,4,1,5,2,40,39230
19,5,9,5,7,4,5,2,40,29211
29,5,9,5,8,1,5,2,40,25697
30,5,10,5,4,3,5,2,55,21364
53,3,13,3,11,5,5,1,57,37332
25,5,2,5,10,2,5,1,40,42631
44,8,9,8,12,1,5,2,38,24620
22,5,10,5,7,1,5,2,28,39925
40,5,9,5,4,2,5,2,40,38449
25,5,11,5,2,2,5,2,40,44468
30,7,4,7,6,1,5,2,40,22706
51,5,11,5,2,5,5,1,38,25671
17,5,7,5,10,4,5,1,24,30885
46,3,13,3,12,1,5,2,40,119875
50,8,10,8,2,1,5,2,40,73095
34,5,10,5,5,2,5,1,50,43060
42,1,14,1,1,1,5,2,50,34178
41,2,13,2,2,1,5,2,40,42305
32,5,13,5,9,5,4,2,40,20613
32,5,9,5,8,1,5,2,40,23744
47,5,10,5,11,1,5,2,70,29493
50,5,10,5,13,1,5,2,40,47777
77,5,4,5,10,5,5,1,23,37173
33,5,9,5,5,2,5,2,40,41894
47,6,9,6,8,1,5,2,48,31239
64,5,7,5,15,1,5,2,40,20111
34,5,9,5,5,1,5,2,50,38867
34,3,9,3,11,5,3,1,35,44473
67,3,14,3,5,3,5,1,72,199193
37,3,9,3,9,2,5,2,40,49668
34,5,13,5,11,1,5,2,40,101022
22,1,10,1,1,4,5,1,29,28491
50,7,16,7,13,2,5,2,64,23741
60,5,13,5,5,1,5,2,45,68660
46,3,13,3,11,5,5,1,43,20489
44,5,13,5,4,1,5,2,40,114216
43,5,9,5,13,3,5,1,44,40972
48,5,14,5,11,1,5,2,40,121399
36,5,9,5,2,3,5,1,40,24282
48,5,10,5,2,2,5,1,43,41376
37,5,10,5,2,1,5,2,40,49638
51,5,14,5,13,1,5,2,40,96272
52,5,14,5,11,1,5,2,45,121971
27,5,3,5,13,4,2,1,20,26809
43,3,14,3,5,1,5,2,40,138730
23,5,9,5,9,4,3,2,25,42421
66,5,12,5,8,1,5,2,40,85766
37,7,6,7,9,6,5,1,40,24659
35,5,10,5,2,2,5,1,40,45989
42,3,13,3,11,1,5,2,40,164212
49,5,6,5,9,5,5,1,38,40502
51,3,13,3,11,6,5,1,40,161647
71,2,9,2,5,2,5,2,9,35318
50,3,14,3,11,6,5,1,40,92805
63,5,9,5,2,5,5,1,40,37619
41,8,14,8,11,4,5,1,35,21700
24,8,10,8,8,4,5,1,40,28183
41,3,10,3,9,5,5,1,45,33289
33,3,12,3,2,1,5,2,40,41267
42,3,10,3,4,1,3,2,40,47677
23,5,13,5,13,4,2,2,40,32829
49,5,11,5,11,2,5,1,38,38012
28,7,8,7,4,2,5,2,40,31553
31,5,3,5,7,1,5,2,56,44429
28,5,13,5,2,4,3,2,35,22772
37,5,7,5,4,1,5,2,25,47638
19,5,10,5,5,4,5,2,40,42260
51,3,13,3,11,1,5,2,26,38599
25,5,11,5,13,1,5,2,41,49355
49,6,9,6,5,1,5,2,50,35466
47,5,9,5,13,5,5,1,45,33546
48,3,9,3,9,1,5,2,40,41138
41,3,9,3,2,2,5,1,40,41074
32,5,9,5,2,5,5,1,40,47444
26,1,9,1,1,5,5,1,16,37580
46,5,9,5,7,1,3,2,40,32449
17,5,6,5,13,4,5,1,20,43216
34,5,7,5,7,2,5,2,43,24858
44,5,9,5,2,3,5,1,30,37868
23,5,12,5,9,4,5,1,20,40053
35,5,10,5,11,5,2,2,20,43459
30,5,13,5,15,2,5,2,40,30979
65,1,10,1,1,1,2,2,20,20977
34,5,13,5,13,1,5,2,45,34934
34,2,15,2,11,1,5,2,40,156926
39,5,11,5,2,1,5,2,40,41508
28,5,11,5,2,1,5,2,40,39128
53,3,14,3,5,1,5,2,70,124141
34,5,7,5,15,5,5,2,40,28522
21,5,9,5,4,2,5,2,40,38914
53,5,4,5,6,1,5,2,45,34257
54,7,14,7,11,2,5,2,50,130017
32,5,10,5,13,5,5,1,40,29384
39,8,13,8,11,2,5,2,35,27116
39,5,10,5,8,5,5,1,40,25785
29,5,9,5,5,1,5,2,40,26589
29,5,9,5,11,2,5,1,40,49864
43,5,9,5,4,1,5,2,42,89551
20,1,10,1,1,4,5,2,15,25269
39,5,14,5,2,1,5,2,40,34132
45,5,10,5,5,2,5,1,40,25893
36,5,10,5,8,1,5,2,40,26727
71,1,11,1,1,2,5,1,40,41100
62,1,9,1,1,1,5,2,40,49253
43,3,10,3,2,2,5,1,20,31627
31,5,9,5,13,5,3,1,58,48696
39,5,9,5,5,1,5,2,60,129702
32,5,13,5,11,6,5,1,32,134878
45,3,9,3,4,1,3,2,40,63098
19,5,9,5,7,4,5,2,50,31574
43,5,10,5,11,1,5,2,48,50964
32,5,11,5,15,1,5,2,40,42885
43,7,13,7,13,2,5,1,60,27421
34,5,13,5,2,1,5,2,27,49446
66,6,10,6,11,1,5,2,40,32936
37,5,11,5,4,1,5,2,40,92638
46,6,12,6,5,6,5,1,40,45500
23,5,13,5,11,4,5,1,40,46510
41,5,13,5,11,2,5,2,40,144538
63,5,9,5,7,1,3,2,40,24681
55,5,9,5,7,1,5,2,40,186342
35,7,15,7,11,1,5,2,50,144105
28,5,5,5,4,2,5,2,50,120506
37,5,13,5,11,1,5,2,55,163514
63,1,9,1,1,1,5,2,20,44502
43,5,13,5,11,1,5,2,42,184766
30,7,11,7,4,4,5,2,60,22134
36,3,14,3,11,6,5,1,60,55975
54,5,13,5,13,1,5,2,40,172568
36,2,13,2,2,1,5,2,50,70582
78,6,13,6,5,1,5,2,40,92197
77,5,13,5,5,1,5,2,50,179400
28,5,9,5,9,2,2,1,40,20324
39,7,9,7,4,1,5,2,72,53167
37,5,13,5,14,2,2,2,40,37494
34,5,11,5,11,1,5,2,45,185985
22,3,13,3,11,4,5,1,35,44453
54,5,13,5,9,2,5,1,50,46191
21,5,10,5,13,4,5,1,20,29510
36,5,6,5,4,1,5,2,40,43820
62,7,9,7,2,3,5,1,30,35650
40,5,10,5,13,1,5,2,40,61560
47,7,10,7,11,5,3,1,40,46870
38,5,13,5,13,1,5,2,70,153859
28,5,3,5,4,2,5,2,40,26991
46,5,13,5,11,5,5,1,40,42470
22,5,10,5,9,1,5,2,35,42620
37,5,9,5,13,5,5,1,25,30460
69,5,6,5,8,2,5,1,28,36114
43,5,13,5,5,1,5,2,50,176220
53,5,13,5,9,2,2,1,21,82440
20,5,9,5,13,4,3,1,35,20345
22,5,13,5,11,2,5,2,50,25545
48,5,5,5,4,1,5,2,44,45389
40,2,14,2,11,1,5,2,40,153032
68,1,10,1,1,1,5,2,20,24900
39,5,10,5,9,2,5,1,55,28355
57,5,9,5,14,1,3,2,40,139882
23,5,6,5,9,5,5,2,60,29126
25,3,13,3,11,6,5,1,38,185648
22,5,9,5,11,4,3,2,40,39886
23,5,8,5,10,4,5,2,30,36872
41,3,13,3,11,1,5,2,45,143172
25,5,10,5,8,2,5,1,25,28501
58,5,10,5,13,1,5,2,40,29389
33,5,9,5,13,2,2,2,45,40473
28,5,14,5,11,1,5,2,48,24352
19,5,7,5,8,2,5,1,25,39267
44,5,10,5,2,3,5,1,40,48810
68,5,1,5,8,2,5,2,10,35581
33,8,9,8,4,1,5,2,40,95191
24,5,9,5,5,2,5,1,40,25297
44,7,9,7,6,1,5,2,50,26135
38,5,13,5,5,1,5,2,40,175861
31,5,9,5,4,5,5,1,40,49312
29,5,9,5,2,2,5,1,40,34608
65,5,5,5,13,2,5,1,40,38458
55,5,9,5,2,3,5,1,40,20316
49,5,9,5,5,1,5,2,40,20693
27,5,9,5,8,4,3,1,40,27265
41,5,9,5,13,2,5,2,30,42365
33,7,10,7,4,1,5,2,50,53924
22,7,9,7,6,4,5,2,40,35879
41,5,9,5,11,1,5,2,40,106981
66,5,9,5,9,1,3,2,4,20828
38,5,10,5,13,2,5,2,60,32674
43,5,9,5,8,1,5,2,42,50862
40,3,10,3,7,1,5,2,40,40949
32,5,10,5,13,1,5,2,40,125465
30,5,9,5,13,5,5,1,35,46419
35,5,13,5,2,1,5,2,40,38158
41,5,14,5,11,1,5,2,50,96092
33,3,13,3,11,2,1,2,60,47060
36,5,13,5,5,1,5,2,55,96008
33,7,13,7,11,1,5,2,60,41556
53,5,9,5,5,1,5,2,60,92023
27,5,13,5,13,2,5,2,45,29726
22,5,13,5,7,4,5,1,15,20504
26,5,9,5,13,1,3,2,36,36975
64,5,9,5,13,6,5,1,21,26328
48,5,10,5,2,5,5,1,45,43766
23,5,9,5,2,4,5,1,40,26725
26,5,10,5,13,5,5,1,40,30389
35,7,13,7,11,1,5,2,40,36669
46,5,10,5,13,1,5,2,40,122646
65,7,10,7,5,5,5,1,45,24041
53,5,9,5,8,2,5,2,40,40307
18,5,3,5,9,3,5,2,54,45657
34,7,15,7,11,1,5,2,55,54446
28,5,9,5,8,5,5,1,40,34232
37,5,13,5,5,1,5,2,60,124171
61,1,13,1,1,1,5,2,10,42638
59,5,13,5,11,1,5,2,40,23898
32,5,14,5,5,2,5,1,60,95490
31,5,13,5,11,6,5,1,35,28053
25,3,13,3,11,2,5,1,40,39816
81,5,2,5,11,1,5,2,15,41657
47,5,9,5,9,3,3,1,35,21132
39,5,9,5,4,1,5,2,40,32842
37,5,10,5,9,1,3,2,30,42628
44,5,9,5,8,1,5,2,45,120094
37,5,12,5,4,1,5,2,45,31250
41,5,10,5,2,1,5,2,50,152000
27,1,3,1,1,6,5,1,40,35642
55,5,10,5,11,1,5,2,40,107570
60,5,13,5,13,1,5,2,40,107703
22,5,12,5,7,2,5,2,36,32229
23,5,13,5,13,2,5,2,25,27698
19,5,9,5,8,2,5,1,60,32228
45,5,10,5,8,1,5,2,44,112726
36,5,9,5,9,5,3,1,30,48858
46,5,13,5,11,1,5,2,40,95091
48,5,7,5,8,1,5,2,40,24366
39,7,9,7,9,1,5,2,50,35515
29,5,13,5,15,1,5,2,20,39623
39,5,9,5,2,2,5,1,40,34105
26,5,9,5,5,4,4,1,40,33946
37,5,12,5,11,5,5,2,25,38467
49,5,10,5,2,6,5,1,40,58846
27,5,13,5,13,4,5,2,40,39030
28,5,6,5,7,3,5,2,40,45335
35,5,10,5,13,5,5,1,30,30886
54,1,9,1,1,1,5,2,40,20605
17,5,6,5,9,4,5,2,40,26991
18,5,9,5,7,4,1,2,40,21492
33,5,10,5,2,5,4,1,38,45142
33,5,12,5,13,1,2,2,60,22498
51,5,10,5,2,6,5,1,35,30715
49,5,9,5,2,4,2,1,40,42467
49,6,10,6,5,2,5,2,50,36807
41,5,10,5,13,1,5,2,35,183737
64,5,2,5,10,2,5,1,12,22414
40,5,10,5,11,1,5,2,40,188531
49,2,9,2,2,2,5,1,40,28320
23,5,13,5,11,4,5,1,40,36897
34,5,10,5,2,5,5,1,40,31078
38,5,7,5,4,1,5,2,40,162203
47,7,10,7,6,1,5,2,86,34730
30,5,9,5,2,3,5,1,40,43509
36,5,12,5,2,1,5,2,40,149666
23,3,13,3,11,2,5,1,40,24500
47,7,10,7,5,1,5,2,80,35710
61,5,9,5,2,2,5,1,40,20250
47,7,13,7,13,1,5,2,40,42554
56,5,13,5,11,1,5,2,40,67841
20,5,8,5,13,2,5,1,55,23589
33,5,9,5,8,6,5,1,46,154267
36,7,9,7,6,1,5,2,50,71525
38,1,9,1,1,6,5,1,35,21533
34,3,10,3,12,1,5,2,40,148610
56,5,9,5,15,1,5,2,50,43269
32,5,11,5,5,2,5,1,23,38619
26,5,12,5,8,1,5,2,40,132503
49,5,13,5,5,2,5,2,40,122469
71,5,9,5,12,1,5,2,40,130006
19,5,10,5,9,4,5,1,15,25238
20,5,10,5,14,2,5,1,40,33696
42,5,9,5,2,5,5,1,35,33627
51,5,10,5,5,6,5,1,20,89966
38,5,10,5,11,4,3,1,40,46209
38,5,6,5,8,1,5,2,40,175499
35,7,13,7,5,2,5,2,25,34787
24,3,13,3,11,6,3,1,40,20630
40,5,9,5,2,5,3,2,40,44809
21,5,9,5,7,4,5,2,35,23144
49,5,9,5,15,2,5,2,40,24118
18,1,10,1,1,4,3,1,24,31720
54,5,9,5,5,1,5,2,55,97774
52,5,13,5,5,2,5,1,42,38285
27,5,13,5,11,2,5,1,60,49477
20,5,9,5,8,2,5,2,40,43065
38,1,14,1,1,6,3,1,2,90465
31,5,10,5,8,2,5,2,40,37942
25,5,9,5,2,4,5,1,40,49557
19,2,10,2,7,4,5,2,20,47185
33,5,10,5,4,1,5,2,50,26417
23,5,13,5,9,2,5,2,40,37040
34,5,14,5,11,5,5,1,40,38922
42,5,13,5,11,5,5,2,50,97557
37,3,14,3,5,2,5,1,40,22734
25,5,13,5,5,4,5,1,40,27448
40,5,11,5,4,1,5,2,40,46032
33,7,13,7,13,2,5,1,40,22655
31,5,10,5,2,2,5,1,40,42778
32,6,13,6,13,1,5,2,45,49608
63,1,13,1,1,1,5,2,8,180531
54,6,13,6,13,1,5,2,70,191403
32,7,9,7,4,1,5,2,44,43850
29,3,9,3,15,1,3,2,40,30657
26,3,10,3,11,1,5,2,40,44462
39,7,10,7,6,1,5,2,60,44432
57,5,13,5,11,1,5,2,50,103915
54,5,10,5,6,1,5,2,40,23759
57,5,6,5,8,1,5,2,40,35336
23,2,13,2,11,2,5,2,40,21379
27,7,10,7,5,1,5,2,45,142859
42,5,13,5,5,2,5,2,55,154073
31,5,6,5,4,1,5,2,40,33964
49,3,14,3,11,2,5,1,60,25986
50,5,9,5,4,1,5,2,40,48809
46,3,9,3,2,5,5,1,30,32085
37,5,9,5,13,2,5,2,60,43586
26,5,9,5,4,1,5,2,40,49585
27,5,13,5,2,2,5,1,35,35074
24,5,10,5,5,4,5,2,25,30987
24,6,9,6,4,4,5,2,40,22063
29,5,9,5,13,2,5,1,34,39088
47,5,13,5,11,1,5,2,50,84203
33,7,10,7,13,1,5,2,50,36227
26,5,12,5,11,5,5,1,45,27072
20,5,10,5,4,4,5,2,40,26791
25,5,11,5,11,6,5,1,40,197469
57,8,13,8,2,5,5,2,37,23883
36,5,9,5,15,1,5,2,50,48355
25,5,14,5,5,1,5,2,40,35300
46,5,13,5,8,1,5,2,40,118596
39,5,9,5,2,1,5,2,24,26950
29,5,10,5,4,1,5,2,40,128873
18,5,7,5,5,4,5,1,20,20810
46,5,11,5,14,1,5,2,40,35319
61,5,13,5,13,1,5,2,50,79026
41,5,9,5,13,2,5,1,40,25722
50,5,10,5,8,2,3,1,40,30787
53,5,13,5,5,1,2,2,50,96809
36,3,13,3,12,2,5,2,60,37944
38,5,10,5,2,5,3,1,40,49620
75,7,9,7,13,1,5,2,35,27738
26,5,11,5,2,6,5,1,40,177822
44,5,13,5,5,1,5,2,40,89177
25,5,9,5,2,4,5,1,40,40098
31,5,10,5,13,4,5,1,40,43409
49,5,8,5,15,2,2,2,35,20217
34,5,9,5,8,1,5,2,48,41491
31,7,9,7,11,1,5,2,40,31847
47,7,10,7,4,2,5,2,40,47434
38,5,13,5,5,1,5,2,50,187159
18,5,9,5,4,4,5,1,20,42444
47,5,5,5,9,2,5,1,30,49462
42,5,9,5,4,2,5,2,40,37674
29,5,13,5,13,4,5,2,40,22618
38,3,10,3,12,2,5,2,75,45635
22,5,10,5,13,4,3,1,20,45118
32,5,9,5,4,4,5,2,40,47338
20,5,10,5,2,4,5,2,48,29081
41,5,15,5,13,1,5,2,50,27281
46,5,9,5,15,1,3,2,46,113311
44,5,9,5,2,6,5,1,38,44021
35,5,13,5,2,2,5,1,40,20315
18,1,10,1,1,4,5,2,25,29058
60,5,9,5,4,1,5,2,40,117096
36,3,5,3,4,1,5,2,25,46581
30,5,10,5,4,5,5,2,40,46180
40,8,16,8,11,1,5,2,50,137991
21,5,10,5,2,4,5,1,20,39007
25,5,13,5,11,2,5,1,40,47443
56,8,14,8,11,2,5,2,40,46795
42,5,10,5,5,1,5,2,55,187707
26,5,4,5,7,5,5,2,40,36943
66,6,9,6,2,6,5,1,40,143529
48,5,4,5,4,1,5,2,32,40896
35,5,10,5,13,5,5,2,50,42226
41,5,14,5,11,1,5,2,45,149495
19,5,10,5,13,4,5,1,20,40011
55,7,9,7,13,1,5,2,40,37542
42,7,13,7,4,1,5,2,60,56981
45,5,10,5,15,2,5,2,50,36866
29,5,13,5,7,2,5,2,40,30430
42,7,16,7,11,1,5,2,40,88765
65,5,9,5,13,2,5,1,20,37931
30,5,12,5,9,3,2,2,40,21679
43,5,10,5,4,1,5,2,40,28050
61,5,4,5,8,1,5,2,40,23737
22,5,10,5,9,2,5,1,50,44068
23,5,7,5,9,5,5,1,40,36070
34,5,9,5,8,1,5,2,40,48715
51,5,9,5,11,5,5,1,35,37135
21,5,10,5,2,4,5,1,15,28703
31,5,12,5,11,2,2,2,40,28370
34,5,12,5,2,2,5,1,35,46413
33,2,10,2,5,6,3,1,40,173833
32,5,14,5,5,2,5,2,55,183129
44,5,7,5,13,1,5,2,40,134159
21,8,10,8,9,4,3,2,20,44829
75,3,9,3,2,2,5,1,20,28806
55,2,14,2,5,1,2,2,60,178692
43,7,9,7,9,6,5,1,16,28684
31,5,9,5,4,1,5,2,45,37613
41,5,10,5,4,1,5,2,45,48608
26,3,14,3,11,2,5,2,50,27389
23,5,11,5,4,5,3,1,40,41141
42,2,9,2,2,5,3,1,40,34586
29,5,9,5,2,2,5,1,40,31614
21,5,9,5,2,2,5,2,50,44562
28,5,13,5,5,4,5,2,40,28979
64,1,9,1,1,1,5,2,40,29562
35,2,10,2,9,5,3,1,40,24811
65,5,13,5,15,1,5,2,20,21794
34,5,13,5,11,2,5,2,50,25915
58,5,13,5,13,2,5,2,50,29456
63,1,15,1,1,1,5,2,30,152316
50,5,13,5,13,1,5,2,60,104894
59,5,9,5,9,2,5,1,40,27249
46,5,13,5,5,1,5,2,40,135121
30,5,11,5,11,1,5,2,40,183764
28,5,13,5,7,4,5,2,40,30696
51,1,3,1,1,1,3,2,8,21475
47,5,14,5,13,2,5,2,60,133898
30,5,13,5,13,2,5,2,40,104899
34,5,9,5,4,4,5,2,40,45704
51,8,10,8,11,2,5,1,40,49224
41,5,9,5,5,1,5,2,40,43755
57,5,10,5,11,1,5,2,40,152485
28,7,11,7,6,1,5,2,60,22136
62,3,9,3,9,2,5,1,18,28371
22,8,10,8,14,4,5,2,20,47740
38,5,13,5,11,1,5,2,40,91847
34,1,7,1,1,2,5,2,30,20513
45,3,9,3,15,1,5,2,40,82186
37,5,12,5,4,1,5,2,55,23217
21,5,9,5,8,3,5,2,40,27140
49,5,9,5,4,2,3,2,40,41653
24,5,9,5,9,4,3,2,40,46261
47,5,13,5,5,2,5,2,40,52561
20,2,10,2,14,4,5,1,24,30152
27,5,15,5,11,6,5,1,50,81112
40,5,9,5,9,2,5,1,40,26076
19,1,10,1,1,4,5,1,30,34521
31,3,13,3,11,2,5,1,40,29047
43,5,9,5,8,1,5,2,52,55989
48,5,13,5,5,1,5,2,50,112554
64,7,9,7,6,1,5,2,45,91628
39,5,9,5,4,5,5,2,40,26867
50,5,9,5,4,1,5,2,40,35679
52,5,11,5,9,5,5,1,40,28719
44,5,14,5,11,6,5,1,45,35476
50,1,9,1,1,1,5,2,55,174465
54,5,9,5,15,1,5,2,65,137775
17,7,6,7,6,4,5,2,35,45724
33,2,9,2,2,1,3,2,40,49605
28,5,6,5,8,4,5,1,40,45439
39,7,13,7,13,1,5,2,60,34442
33,5,11,5,4,5,5,2,40,43021
59,5,4,5,9,3,5,2,32,27348
74,5,2,5,10,2,3,1,15,36943
54,5,10,5,12,1,5,2,40,192180
31,5,12,5,8,1,5,2,55,36431
31,5,10,5,13,5,5,1,40,31455
20,5,10,5,13,4,2,1,20,20048
54,3,14,3,11,1,5,2,40,173178
42,5,11,5,2,1,5,2,40,22304
57,7,15,7,11,1,5,2,36,36895
49,5,9,5,4,5,2,1,40,40230
40,5,16,5,5,1,2,2,40,118347
19,1,9,1,1,4,5,2,30,20325
38,5,9,5,2,2,5,2,40,29309
39,5,9,5,8,1,5,2,42,136075
43,5,12,5,13,1,5,2,50,95599
32,1,10,1,1,2,5,2,40,33089
57,5,13,5,13,6,5,1,40,31380
38,5,15,5,11,1,5,2,99,179690
25,5,13,5,9,2,5,1,38,20317
40,5,13,5,11,2,5,1,45,39250
34,5,13,5,5,1,5,2,48,79789
35,7,9,7,6,4,5,2,50,43243
53,5,10,5,2,2,5,1,34,43812
21,5,10,5,8,5,5,2,40,38211
43,5,13,5,4,1,5,2,40,47160
43,7,9,7,4,1,5,2,60,32185
